game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,overtime,away_rest,home_rest,div_game,roof,surface,stadium_id,stadium
2024_17_DET_SF,2024,REG,17,2024-12-30,Monday,20:15,DET,40,SF,34,Home,0,8,8,0,outdoors,grass,SFO01,Levi's Stadium
2024_18_CIN_PIT,2024,REG,18,2025-01-04,Saturday,20:00,CIN,19,PIT,17,Home,0,7,10,1,outdoors,grass,PIT00,Acrisure Stadium
2024_18_CLE_BAL,2024,REG,18,2025-01-04,Saturday,16:30,CLE,10,BAL,35,Home,0,6,10,1,outdoors,grass,BAL00,M&T Bank Stadium
2024_18_BUF_NE,2024,REG,18,2025-01-05,Sunday,13:00,BUF,16,NE,23,Home,0,7,8,1,outdoors,fieldturf,BOS00,Gillette Stadium
2024_18_CAR_ATL,2024,REG,18,2025-01-05,Sunday,13:00,CAR,44,ATL,38,Home,1,7,7,1,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2024_18_CHI_GB,2024,REG,18,2025-01-05,Sunday,13:00,CHI,24,GB,22,Home,0,10,7,1,outdoors,grass,GNB00,Lambeau Field
2024_18_HOU_TEN,2024,REG,18,2025-01-05,Sunday,13:00,HOU,23,TEN,14,Home,0,11,7,1,outdoors,grass,NAS00,Nissan Stadium
2024_18_JAX_IND,2024,REG,18,2025-01-05,Sunday,13:00,JAX,23,IND,26,Home,1,7,7,1,closed,fieldturf,IND00,Lucas Oil Stadium
2024_18_KC_DEN,2024,REG,18,2025-01-05,Sunday,16:25,KC,0,DEN,38,Home,0,11,8,1,outdoors,grass,DEN00,Empower Field at Mile High
2024_18_LAC_LV,2024,REG,18,2025-01-05,Sunday,16:25,LAC,34,LV,20,Home,0,8,7,1,dome,grass,VEG00,Allegiant Stadium
2024_18_MIA_NYJ,2024,REG,18,2025-01-05,Sunday,16:25,MIA,20,NYJ,32,Home,0,7,7,1,outdoors,fieldturf,NYC01,MetLife Stadium
2024_18_MIN_DET,2024,REG,18,2025-01-05,Sunday,20:20,MIN,9,DET,31,Home,0,7,6,1,dome,fieldturf,DET00,Ford Field
2024_18_NO_TB,2024,REG,18,2025-01-05,Sunday,13:00,NO,19,TB,27,Home,0,7,7,1,outdoors,grass,TAM00,Raymond James Stadium
2024_18_NYG_PHI,2024,REG,18,2025-01-05,Sunday,13:00,NYG,13,PHI,20,Home,0,7,7,1,outdoors,grass,PHI00,Lincoln Financial Field
2024_18_SEA_LA,2024,REG,18,2025-01-05,Sunday,16:25,SEA,30,LA,25,Home,0,10,8,1,dome,matrixturf,LAX01,SoFi Stadium
2024_18_SF_ARI,2024,REG,18,2025-01-05,Sunday,16:25,SF,24,ARI,47,Home,0,6,8,1,closed,grass,PHO00,State Farm Stadium
2024_18_WAS_DAL,2024,REG,18,2025-01-05,Sunday,13:00,WAS,23,DAL,19,Home,0,7,7,1,closed,matrixturf,DAL00,AT&T Stadium
2024_22_KC_PHI,2024,SB,22,2025-02-09,Sunday,18:30,KC,22,PHI,40,Neutral,0,14,14,0,dome,sportturf,NOR00,Mercedes-Benz Superdome
2025_01_DAL_PHI,2025,REG,1,2025-09-04,Thursday,20:20,DAL,20,PHI,24,Home,0,7,7,1,outdoors,grass,PHI00,Lincoln Financial Field
2025_01_KC_LAC,2025,REG,1,2025-09-05,Friday,20:00,KC,21,LAC,27,Neutral,0,7,7,1,dome,,LAX01,SoFi Stadium
2025_01_ARI_NO,2025,REG,1,2025-09-07,Sunday,13:00,ARI,20,NO,13,Home,0,7,7,0,dome,sportturf,NOR00,Mercedes-Benz Superdome
2025_01_BAL_BUF,2025,REG,1,2025-09-07,Sunday,20:20,BAL,40,BUF,41,Home,0,7,7,0,outdoors,a_turf,BUF00,New Era Field
2025_01_CAR_JAX,2025,REG,1,2025-09-07,Sunday,13:00,CAR,10,JAX,26,Home,0,7,7,0,outdoors,grass,JAX00,TIAA Bank Stadium
2025_01_CIN_CLE,2025,REG,1,2025-09-07,Sunday,13:00,CIN,17,CLE,16,Home,0,7,7,1,outdoors,grass,CLE00,FirstEnergy Stadium
2025_01_DET_GB,2025,REG,1,2025-09-07,Sunday,16:25,DET,13,GB,27,Home,0,7,7,1,outdoors,grass,GNB00,Lambeau Field
2025_01_HOU_LA,2025,REG,1,2025-09-07,Sunday,16:25,HOU,9,LA,14,Home,0,7,7,0,dome,matrixturf,LAX01,SoFi Stadium
2025_01_LV_NE,2025,REG,1,2025-09-07,Sunday,13:00,LV,20,NE,13,Home,0,7,7,0,outdoors,fieldturf,BOS00,Gillette Stadium
2025_01_MIA_IND,2025,REG,1,2025-09-07,Sunday,13:00,MIA,8,IND,33,Home,0,7,7,0,closed,fieldturf,IND00,Lucas Oil Stadium
2025_01_NYG_WAS,2025,REG,1,2025-09-07,Sunday,13:00,NYG,6,WAS,21,Home,0,7,7,1,outdoors,grass,WAS00,FedExField
2025_01_PIT_NYJ,2025,REG,1,2025-09-07,Sunday,13:00,PIT,34,NYJ,32,Home,0,7,7,0,outdoors,fieldturf,NYC01,MetLife Stadium
2025_01_SF_SEA,2025,REG,1,2025-09-07,Sunday,16:05,SF,17,SEA,13,Home,0,7,7,1,outdoors,fieldturf,SEA00,Lumen Field
2025_01_TB_ATL,2025,REG,1,2025-09-07,Sunday,13:00,TB,23,ATL,20,Home,0,7,7,1,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2025_01_TEN_DEN,2025,REG,1,2025-09-07,Sunday,16:05,TEN,12,DEN,20,Home,0,7,7,0,outdoors,grass,DEN00,Empower Field at Mile High
2025_01_MIN_CHI,2025,REG,1,2025-09-08,Monday,20:15,MIN,27,CHI,24,Home,0,7,7,1,outdoors,grass,CHI98,Soldier Field
2025_02_WAS_GB,2025,REG,2,2025-09-11,Thursday,20:15,WAS,18,GB,27,Home,0,4,4,0,outdoors,grass,GNB00,Lambeau Field
2025_02_ATL_MIN,2025,REG,2,2025-09-14,Sunday,20:20,ATL,22,MIN,6,Home,0,7,6,0,dome,sportturf,MIN01,U.S. Bank Stadium
2025_02_BUF_NYJ,2025,REG,2,2025-09-14,Sunday,13:00,BUF,30,NYJ,10,Home,0,7,7,1,outdoors,fieldturf,NYC01,MetLife Stadium
2025_02_CAR_ARI,2025,REG,2,2025-09-14,Sunday,16:05,CAR,22,ARI,27,Home,0,7,7,0,closed,grass,PHO00,State Farm Stadium
2025_02_CHI_DET,2025,REG,2,2025-09-14,Sunday,13:00,CHI,21,DET,52,Home,0,6,7,1,dome,fieldturf,DET00,Ford Field
2025_02_CLE_BAL,2025,REG,2,2025-09-14,Sunday,13:00,CLE,17,BAL,41,Home,0,7,7,1,outdoors,grass,BAL00,M&T Bank Stadium
2025_02_DEN_IND,2025,REG,2,2025-09-14,Sunday,16:05,DEN,28,IND,29,Home,0,7,7,0,closed,fieldturf,IND00,Lucas Oil Stadium
2025_02_JAX_CIN,2025,REG,2,2025-09-14,Sunday,13:00,JAX,27,CIN,31,Home,0,7,7,0,outdoors,fieldturf,CIN00,Paycor Stadium
2025_02_LA_TEN,2025,REG,2,2025-09-14,Sunday,13:00,LA,33,TEN,19,Home,0,7,7,0,outdoors,grass,NAS00,Nissan Stadium
2025_02_NE_MIA,2025,REG,2,2025-09-14,Sunday,13:00,NE,33,MIA,27,Home,0,7,7,1,outdoors,grass,MIA00,Hard Rock Stadium
2025_02_NYG_DAL,2025,REG,2,2025-09-14,Sunday,13:00,NYG,37,DAL,40,Home,1,7,10,1,closed,matrixturf,DAL00,AT&T Stadium
2025_02_PHI_KC,2025,REG,2,2025-09-14,Sunday,16:25,PHI,20,KC,17,Home,0,10,9,0,outdoors,grass,KAN00,GEHA Field at Arrowhead Stadium
2025_02_SEA_PIT,2025,REG,2,2025-09-14,Sunday,13:00,SEA,31,PIT,17,Home,0,7,7,0,outdoors,grass,PIT00,Acrisure Stadium
2025_02_SF_NO,2025,REG,2,2025-09-14,Sunday,13:00,SF,26,NO,21,Home,0,7,7,0,dome,sportturf,NOR00,Mercedes-Benz Superdome
2025_02_LAC_LV,2025,REG,2,2025-09-15,Monday,22:00,LAC,20,LV,9,Home,0,10,8,1,dome,grass,VEG00,Allegiant Stadium
2025_02_TB_HOU,2025,REG,2,2025-09-15,Monday,19:00,TB,20,HOU,19,Home,0,8,8,0,closed,astroturf,HOU00,NRG Stadium
2025_03_MIA_BUF,2025,REG,3,2025-09-18,Thursday,20:15,MIA,21,BUF,31,Home,0,4,4,1,outdoors,a_turf,BUF00,New Era Field
2025_03_ARI_SF,2025,REG,3,2025-09-21,Sunday,16:25,ARI,15,SF,16,Home,0,7,7,1,outdoors,grass,SFO01,Levi's Stadium
2025_03_ATL_CAR,2025,REG,3,2025-09-21,Sunday,13:00,ATL,0,CAR,30,Home,0,7,7,1,outdoors,grass,CAR00,Bank of America Stadium
2025_03_CIN_MIN,2025,REG,3,2025-09-21,Sunday,13:00,CIN,10,MIN,48,Home,0,7,7,0,dome,sportturf,MIN01,U.S. Bank Stadium
2025_03_DAL_CHI,2025,REG,3,2025-09-21,Sunday,16:25,DAL,14,CHI,31,Home,0,7,7,0,outdoors,grass,CHI98,Soldier Field
2025_03_DEN_LAC,2025,REG,3,2025-09-21,Sunday,16:05,DEN,20,LAC,23,Home,0,7,6,1,dome,matrixturf,LAX01,SoFi Stadium
2025_03_GB_CLE,2025,REG,3,2025-09-21,Sunday,13:00,GB,10,CLE,13,Home,0,10,7,0,outdoors,grass,CLE00,FirstEnergy Stadium
2025_03_HOU_JAX,2025,REG,3,2025-09-21,Sunday,13:00,HOU,10,JAX,17,Home,0,6,7,1,outdoors,grass,JAX00,TIAA Bank Stadium
2025_03_IND_TEN,2025,REG,3,2025-09-21,Sunday,13:00,IND,41,TEN,20,Home,0,7,7,1,outdoors,grass,NAS00,Nissan Stadium
2025_03_KC_NYG,2025,REG,3,2025-09-21,Sunday,20:20,KC,22,NYG,9,Home,0,7,7,0,outdoors,fieldturf,NYC01,MetLife Stadium
2025_03_LA_PHI,2025,REG,3,2025-09-21,Sunday,13:00,LA,26,PHI,33,Home,0,7,7,0,outdoors,grass,PHI00,Lincoln Financial Field
2025_03_LV_WAS,2025,REG,3,2025-09-21,Sunday,13:00,LV,24,WAS,41,Home,0,6,10,0,outdoors,grass,WAS00,FedExField
2025_03_NO_SEA,2025,REG,3,2025-09-21,Sunday,16:05,NO,13,SEA,44,Home,0,7,7,0,outdoors,fieldturf,SEA00,Lumen Field
2025_03_NYJ_TB,2025,REG,3,2025-09-21,Sunday,13:00,NYJ,27,TB,29,Home,0,7,6,0,outdoors,grass,TAM00,Raymond James Stadium
2025_03_PIT_NE,2025,REG,3,2025-09-21,Sunday,13:00,PIT,21,NE,14,Home,0,7,7,0,outdoors,fieldturf,BOS00,Gillette Stadium
2025_03_DET_BAL,2025,REG,3,2025-09-22,Monday,20:15,DET,38,BAL,30,Home,0,8,8,0,outdoors,grass,BAL00,M&T Bank Stadium
2025_04_SEA_ARI,2025,REG,4,2025-09-25,Thursday,20:15,SEA,23,ARI,20,Home,0,4,4,1,closed,grass,PHO00,State Farm Stadium
2025_04_BAL_KC,2025,REG,4,2025-09-28,Sunday,16:25,BAL,20,KC,37,Home,0,6,7,0,outdoors,grass,KAN00,GEHA Field at Arrowhead Stadium
2025_04_CAR_NE,2025,REG,4,2025-09-28,Sunday,13:00,CAR,13,NE,42,Home,0,7,7,0,outdoors,fieldturf,BOS00,Gillette Stadium
2025_04_CHI_LV,2025,REG,4,2025-09-28,Sunday,16:25,CHI,25,LV,24,Home,0,7,7,0,dome,grass,VEG00,Allegiant Stadium
2025_04_CLE_DET,2025,REG,4,2025-09-28,Sunday,13:00,CLE,10,DET,34,Home,0,7,6,0,dome,fieldturf,DET00,Ford Field
2025_04_GB_DAL,2025,REG,4,2025-09-28,Sunday,20:20,GB,40,DAL,40,Home,1,7,7,0,closed,matrixturf,DAL00,AT&T Stadium
2025_04_IND_LA,2025,REG,4,2025-09-28,Sunday,16:05,IND,20,LA,27,Home,0,7,7,0,dome,matrixturf,LAX01,SoFi Stadium
2025_04_JAX_SF,2025,REG,4,2025-09-28,Sunday,16:05,JAX,26,SF,21,Home,0,7,7,0,outdoors,grass,SFO01,Levi's Stadium
2025_04_LAC_NYG,2025,REG,4,2025-09-28,Sunday,13:00,LAC,18,NYG,21,Home,0,7,7,0,outdoors,fieldturf,NYC01,MetLife Stadium
2025_04_MIN_PIT,2025,REG,4,2025-09-28,Sunday,09:30,MIN,21,PIT,24,Neutral,0,7,7,0,outdoors,grass,PIT00,Acrisure Stadium
2025_04_NO_BUF,2025,REG,4,2025-09-28,Sunday,13:00,NO,19,BUF,31,Home,0,7,10,0,outdoors,a_turf,BUF00,New Era Field
2025_04_PHI_TB,2025,REG,4,2025-09-28,Sunday,13:00,PHI,31,TB,25,Home,0,7,7,0,outdoors,grass,TAM00,Raymond James Stadium
2025_04_TEN_HOU,2025,REG,4,2025-09-28,Sunday,13:00,TEN,0,HOU,26,Home,0,7,7,1,closed,astroturf,HOU00,NRG Stadium
2025_04_WAS_ATL,2025,REG,4,2025-09-28,Sunday,13:00,WAS,27,ATL,34,Home,0,7,7,0,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2025_04_CIN_DEN,2025,REG,4,2025-09-29,Monday,20:15,CIN,3,DEN,28,Home,0,8,8,0,outdoors,grass,DEN00,Empower Field at Mile High
2025_04_NYJ_MIA,2025,REG,4,2025-09-29,Monday,19:15,NYJ,21,MIA,27,Home,0,8,11,1,outdoors,grass,MIA00,Hard Rock Stadium
2025_05_SF_LA,2025,REG,5,2025-10-02,Thursday,20:15,SF,26,LA,23,Home,1,4,4,1,dome,matrixturf,LAX01,SoFi Stadium
2025_05_DAL_NYJ,2025,REG,5,2025-10-05,Sunday,13:00,DAL,37,NYJ,22,Home,0,7,6,0,outdoors,fieldturf,NYC01,MetLife Stadium
2025_05_DEN_PHI,2025,REG,5,2025-10-05,Sunday,13:00,DEN,21,PHI,17,Home,0,6,7,0,outdoors,grass,PHI00,Lincoln Financial Field
2025_05_DET_CIN,2025,REG,5,2025-10-05,Sunday,16:25,DET,37,CIN,24,Home,0,7,6,0,outdoors,fieldturf,CIN00,Paycor Stadium
2025_05_HOU_BAL,2025,REG,5,2025-10-05,Sunday,13:00,HOU,44,BAL,10,Home,0,7,7,0,outdoors,grass,BAL00,M&T Bank Stadium
2025_05_LV_IND,2025,REG,5,2025-10-05,Sunday,13:00,LV,6,IND,40,Home,0,7,7,0,closed,fieldturf,IND00,Lucas Oil Stadium
2025_05_MIA_CAR,2025,REG,5,2025-10-05,Sunday,13:00,MIA,24,CAR,27,Home,0,6,7,0,outdoors,grass,CAR00,Bank of America Stadium
2025_05_MIN_CLE,2025,REG,5,2025-10-05,Sunday,09:30,MIN,21,CLE,17,Neutral,0,7,7,0,outdoors,grass,CLE00,FirstEnergy Stadium
2025_05_NE_BUF,2025,REG,5,2025-10-05,Sunday,20:20,NE,23,BUF,20,Home,0,7,7,1,outdoors,a_turf,BUF00,New Era Field
2025_05_NYG_NO,2025,REG,5,2025-10-05,Sunday,13:00,NYG,14,NO,26,Home,0,7,7,0,dome,sportturf,NOR00,Mercedes-Benz Superdome
2025_05_TB_SEA,2025,REG,5,2025-10-05,Sunday,16:05,TB,38,SEA,35,Home,0,7,10,0,outdoors,fieldturf,SEA00,Lumen Field
2025_05_TEN_ARI,2025,REG,5,2025-10-05,Sunday,16:05,TEN,22,ARI,21,Home,0,7,10,0,closed,grass,PHO00,State Farm Stadium
2025_05_WAS_LAC,2025,REG,5,2025-10-05,Sunday,16:25,WAS,27,LAC,10,Home,0,7,7,0,dome,matrixturf,LAX01,SoFi Stadium
2025_05_KC_JAX,2025,REG,5,2025-10-06,Monday,20:15,KC,28,JAX,31,Home,0,8,8,0,outdoors,grass,JAX00,TIAA Bank Stadium
2025_06_PHI_NYG,2025,REG,6,2025-10-09,Thursday,20:15,PHI,17,NYG,34,Home,0,4,4,1,outdoors,fieldturf,NYC01,MetLife Stadium
2025_06_ARI_IND,2025,REG,6,2025-10-12,Sunday,13:00,ARI,27,IND,31,Home,0,7,7,0,closed,fieldturf,IND00,Lucas Oil Stadium
2025_06_CIN_GB,2025,REG,6,2025-10-12,Sunday,16:25,CIN,18,GB,27,Home,0,7,14,0,outdoors,grass,GNB00,Lambeau Field
2025_06_CLE_PIT,2025,REG,6,2025-10-12,Sunday,13:00,CLE,9,PIT,23,Home,0,7,14,1,outdoors,grass,PIT00,Acrisure Stadium
2025_06_DAL_CAR,2025,REG,6,2025-10-12,Sunday,13:00,DAL,27,CAR,30,Home,0,7,7,0,outdoors,grass,CAR00,Bank of America Stadium
2025_06_DEN_NYJ,2025,REG,6,2025-10-12,Sunday,09:30,DEN,13,NYJ,11,Neutral,0,7,7,0,outdoors,grass,NYC01,MetLife Stadium
2025_06_DET_KC,2025,REG,6,2025-10-12,Sunday,20:20,DET,17,KC,30,Home,0,7,6,0,outdoors,grass,KAN00,GEHA Field at Arrowhead Stadium
2025_06_LAC_MIA,2025,REG,6,2025-10-12,Sunday,13:00,LAC,29,MIA,27,Home,0,7,7,0,outdoors,grass,MIA00,Hard Rock Stadium
2025_06_LA_BAL,2025,REG,6,2025-10-12,Sunday,13:00,LA,17,BAL,3,Home,0,10,7,0,outdoors,grass,BAL00,M&T Bank Stadium
2025_06_NE_NO,2025,REG,6,2025-10-12,Sunday,13:00,NE,25,NO,19,Home,0,7,7,0,dome,sportturf,NOR00,Mercedes-Benz Superdome
2025_06_SEA_JAX,2025,REG,6,2025-10-12,Sunday,13:00,SEA,20,JAX,12,Home,0,7,6,0,outdoors,grass,JAX00,TIAA Bank Stadium
2025_06_SF_TB,2025,REG,6,2025-10-12,Sunday,16:25,SF,19,TB,30,Home,0,10,7,0,outdoors,grass,TAM00,Raymond James Stadium
2025_06_TEN_LV,2025,REG,6,2025-10-12,Sunday,16:05,TEN,10,LV,20,Home,0,7,7,0,dome,grass,VEG00,Allegiant Stadium
2025_06_BUF_ATL,2025,REG,6,2025-10-13,Monday,19:15,BUF,14,ATL,24,Home,0,8,15,0,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2025_06_CHI_WAS,2025,REG,6,2025-10-13,Monday,20:15,CHI,25,WAS,24,Home,0,15,8,0,outdoors,grass,WAS00,FedExField
2025_07_PIT_CIN,2025,REG,7,2025-10-16,Thursday,20:15,PIT,31,CIN,33,Home,0,4,4,1,outdoors,fieldturf,CIN00,Paycor Stadium
2025_07_ATL_SF,2025,REG,7,2025-10-19,Sunday,20:20,ATL,10,SF,20,Home,0,6,7,0,outdoors,grass,SFO01,Levi's Stadium
2025_07_CAR_NYJ,2025,REG,7,2025-10-19,Sunday,13:00,CAR,13,NYJ,6,Home,0,7,7,0,outdoors,fieldturf,NYC01,MetLife Stadium
2025_07_GB_ARI,2025,REG,7,2025-10-19,Sunday,16:25,GB,27,ARI,23,Home,0,7,7,0,closed,grass,PHO00,State Farm Stadium
2025_07_IND_LAC,2025,REG,7,2025-10-19,Sunday,16:05,IND,38,LAC,24,Home,0,7,7,0,dome,matrixturf,LAX01,SoFi Stadium
2025_07_LA_JAX,2025,REG,7,2025-10-19,Sunday,09:30,LA,35,JAX,7,Neutral,0,7,7,0,outdoors,grass,JAX00,TIAA Bank Stadium
2025_07_LV_KC,2025,REG,7,2025-10-19,Sunday,13:00,LV,0,KC,31,Home,0,7,7,1,outdoors,grass,KAN00,GEHA Field at Arrowhead Stadium
2025_07_MIA_CLE,2025,REG,7,2025-10-19,Sunday,13:00,MIA,6,CLE,31,Home,0,7,7,0,outdoors,grass,CLE00,FirstEnergy Stadium
2025_07_NE_TEN,2025,REG,7,2025-10-19,Sunday,13:00,NE,31,TEN,13,Home,0,7,7,0,outdoors,grass,NAS00,Nissan Stadium
2025_07_NO_CHI,2025,REG,7,2025-10-19,Sunday,13:00,NO,14,CHI,26,Home,0,7,6,0,outdoors,grass,CHI98,Soldier Field
2025_07_NYG_DEN,2025,REG,7,2025-10-19,Sunday,16:05,NYG,32,DEN,33,Home,0,10,7,0,outdoors,grass,DEN00,Empower Field at Mile High
2025_07_PHI_MIN,2025,REG,7,2025-10-19,Sunday,13:00,PHI,28,MIN,22,Home,0,10,14,0,dome,sportturf,MIN01,U.S. Bank Stadium
2025_07_WAS_DAL,2025,REG,7,2025-10-19,Sunday,16:25,WAS,22,DAL,44,Home,0,6,7,1,closed,matrixturf,DAL00,AT&T Stadium
2025_07_HOU_SEA,2025,REG,7,2025-10-20,Monday,22:00,HOU,19,SEA,27,Home,0,15,8,0,outdoors,fieldturf,SEA00,Lumen Field
2025_07_TB_DET,2025,REG,7,2025-10-20,Monday,19:00,TB,9,DET,24,Home,0,8,8,0,dome,fieldturf,DET00,Ford Field
2025_08_MIN_LAC,2025,REG,8,2025-10-23,Thursday,20:15,MIN,10,LAC,37,Home,0,4,4,0,dome,matrixturf,LAX01,SoFi Stadium
2025_08_BUF_CAR,2025,REG,8,2025-10-26,Sunday,13:00,BUF,40,CAR,9,Home,0,13,7,0,outdoors,grass,CAR00,Bank of America Stadium
2025_08_CHI_BAL,2025,REG,8,2025-10-26,Sunday,13:00,CHI,16,BAL,30,Home,0,7,14,0,outdoors,grass,BAL00,M&T Bank Stadium
2025_08_CLE_NE,2025,REG,8,2025-10-26,Sunday,13:00,CLE,13,NE,32,Home,0,7,7,0,outdoors,fieldturf,BOS00,Gillette Stadium
2025_08_DAL_DEN,2025,REG,8,2025-10-26,Sunday,16:25,DAL,24,DEN,44,Home,0,7,7,0,outdoors,grass,DEN00,Empower Field at Mile High
2025_08_GB_PIT,2025,REG,8,2025-10-26,Sunday,20:20,GB,35,PIT,25,Home,0,7,10,0,outdoors,grass,PIT00,Acrisure Stadium
2025_08_MIA_ATL,2025,REG,8,2025-10-26,Sunday,13:00,MIA,34,ATL,10,Home,0,7,7,0,closed,fieldturf,ATL97,Mercedes-Benz Stadium
2025_08_NYG_PHI,2025,REG,8,2025-10-26,Sunday,13:00,NYG,20,PHI,38,Home,0,7,7,1,outdoors,grass,PHI00,Lincoln Financial Field
2025_08_NYJ_CIN,2025,REG,8,2025-10-26,Sunday,13:00,NYJ,39,CIN,38,Home,0,7,10,0,outdoors,fieldturf,CIN00,Paycor Stadium
2025_08_SF_HOU,2025,REG,8,2025-10-26,Sunday,13:00,SF,15,HOU,26,Home,0,7,6,0,closed,astroturf,HOU00,NRG Stadium
2025_08_TB_NO,2025,REG,8,2025-10-26,Sunday,16:05,TB,23,NO,3,Home,0,6,7,1,dome,sportturf,NOR00,Mercedes-Benz Superdome
2025_08_TEN_IND,2025,REG,8,2025-10-26,Sunday,16:25,TEN,14,IND,38,Home,0,7,7,1,closed,fieldturf,IND00,Lucas Oil Stadium
2025_08_WAS_KC,2025,REG,8,2025-10-27,Monday,20:15,WAS,7,KC,28,Home,0,8,8,0,outdoors,grass,KAN00,GEHA Field at Arrowhead Stadium
2025_09_BAL_MIA,2025,REG,9,2025-10-30,Thursday,20:15,BAL,28,MIA,6,Home,0,4,4,0,outdoors,grass,MIA00,Hard Rock Stadium
2025_09_ATL_NE,2025,REG,9,2025-11-02,Sunday,13:00,ATL,23,NE,24,Home,0,7,7,0,outdoors,fieldturf,BOS00,Gillette Stadium
2025_09_CAR_GB,2025,REG,9,2025-11-02,Sunday,13:00,CAR,16,GB,13,Home,0,7,7,0,outdoors,grass,GNB00,Lambeau Field
2025_09_CHI_CIN,2025,REG,9,2025-11-02,Sunday,13:00,CHI,47,CIN,42,Home,0,7,7,0,outdoors,fieldturf,CIN00,Paycor Stadium
2025_09_DEN_HOU,2025,REG,9,2025-11-02,Sunday,13:00,DEN,18,HOU,15,Home,0,7,7,0,closed,astroturf,HOU00,NRG Stadium
2025_09_IND_PIT,2025,REG,9,2025-11-02,Sunday,13:00,IND,20,PIT,27,Home,0,7,7,0,outdoors,grass,PIT00,Acrisure Stadium
2025_09_JAX_LV,2025,REG,9,2025-11-02,Sunday,16:05,JAX,30,LV,29,Home,1,14,14,0,dome,grass,VEG00,Allegiant Stadium
2025_09_KC_BUF,2025,REG,9,2025-11-02,Sunday,16:25,KC,21,BUF,28,Home,0,6,7,0,outdoors,a_turf,BUF00,New Era Field
2025_09_LAC_TEN,2025,REG,9,2025-11-02,Sunday,13:00,LAC,27,TEN,20,Home,0,10,7,0,outdoors,grass,NAS00,Nissan Stadium
2025_09_MIN_DET,2025,REG,9,2025-11-02,Sunday,13:00,MIN,27,DET,24,Home,0,10,13,1,dome,fieldturf,DET00,Ford Field
2025_09_NO_LA,2025,REG,9,2025-11-02,Sunday,16:05,NO,10,LA,34,Home,0,7,14,0,dome,matrixturf,LAX01,SoFi Stadium
2025_09_SEA_WAS,2025,REG,9,2025-11-02,Sunday,20:20,SEA,38,WAS,14,Home,0,13,6,0,outdoors,grass,WAS00,FedExField
2025_09_SF_NYG,2025,REG,9,2025-11-02,Sunday,13:00,SF,34,NYG,24,Home,0,7,7,0,outdoors,fieldturf,NYC01,MetLife Stadium
2025_09_ARI_DAL,2025,REG,9,2025-11-03,Monday,20:15,ARI,27,DAL,17,Home,0,15,8,0,closed,matrixturf,DAL00,AT&T Stadium
2025_10_LV_DEN,2025,REG,10,2025-11-06,Thursday,20:15,LV,7,DEN,10,Home,0,4,4,1,outdoors,grass,DEN00,Empower Field at Mile High
2025_10_ARI_SEA,2025,REG,10,2025-11-09,Sunday,16:05,ARI,22,SEA,44,Home,0,6,7,1,outdoors,fieldturf,SEA00,Lumen Field
2025_10_ATL_IND,2025,REG,10,2025-11-09,Sunday,09:30,ATL,25,IND,31,Neutral,1,7,7,0,closed,grass,IND00,Lucas Oil Stadium
2025_10_BAL_MIN,2025,REG,10,2025-11-09,Sunday,13:00,BAL,27,MIN,19,Home,0,10,7,0,dome,sportturf,MIN01,U.S. Bank Stadium
2025_10_BUF_MIA,2025,REG,10,2025-11-09,Sunday,13:00,BUF,13,MIA,30,Home,0,7,10,1,outdoors,grass,MIA00,Hard Rock Stadium
2025_10_CLE_NYJ,2025,REG,10,2025-11-09,Sunday,13:00,CLE,20,NYJ,27,Home,0,14,14,0,outdoors,fieldturf,NYC01,MetLife Stadium
2025_10_DET_WAS,2025,REG,10,2025-11-09,Sunday,16:25,DET,44,WAS,22,Home,0,7,7,0,outdoors,grass,WAS00,FedExField
2025_10_JAX_HOU,2025,REG,10,2025-11-09,Sunday,13:00,JAX,29,HOU,36,Home,0,7,7,1,closed,astroturf,HOU00,NRG Stadium
2025_10_LA_SF,2025,REG,10,2025-11-09,Sunday,16:25,LA,42,SF,26,Home,0,7,7,1,outdoors,grass,SFO01,Levi's Stadium
2025_10_NE_TB,2025,REG,10,2025-11-09,Sunday,13:00,NE,28,TB,23,Home,0,7,14,0,outdoors,grass,TAM00,Raymond James Stadium
2025_10_NO_CAR,2025,REG,10,2025-11-09,Sunday,13:00,NO,17,CAR,7,Home,0,7,7,1,outdoors,grass,CAR00,Bank of America Stadium
2025_10_NYG_CHI,2025,REG,10,2025-11-09,Sunday,13:00,NYG,20,CHI,24,Home,0,7,7,0,outdoors,grass,CHI98,Soldier Field
2025_10_PIT_LAC,2025,REG,10,2025-11-09,Sunday,20:20,PIT,10,LAC,25,Home,0,7,7,0,dome,matrixturf,LAX01,SoFi Stadium
2025_10_PHI_GB,2025,REG,10,2025-11-10,Monday,20:15,PHI,10,GB,7,Home,0,15,8,0,outdoors,grass,GNB00,Lambeau Field
2025_11_NYJ_NE,2025,REG,11,2025-11-13,Thursday,20:15,NYJ,14,NE,27,Home,0,4,4,1,outdoors,fieldturf,BOS00,Gillette Stadium
2025_11_BAL_CLE,2025,REG,11,2025-11-16,Sunday,16:25,BAL,23,CLE,16,Home,0,7,7,1,outdoors,grass,CLE00,FirstEnergy Stadium
